"date","state","cases","ma"
2020-08-06,"Arizona",183744,183490.428571429
2020-08-07,"Arizona",185104,184651.571428571
2020-08-08,"Arizona",186226,185829.142857143
2020-08-09,"Arizona",187086,186870.857142857
2020-08-10,"Arizona",187634,187886
2020-08-11,"Arizona",188780,188844
2020-08-12,"Arizona",189522,189764.571428571
2020-08-13,"Arizona",190850,190688.571428571
2020-08-14,"Arizona",191810,191601.857142857
2020-08-15,"Arizona",192670,192480.571428571
2020-08-16,"Arizona",193554,193344.285714286
2020-08-17,"Arizona",194027,194123.571428571
2020-08-18,"Arizona",194931,194854.285714286
2020-08-19,"Arizona",195568,195602.714285714
2020-08-20,"Arizona",196305,196254.571428571
2020-08-21,"Arizona",196925,196882.285714286
2020-08-22,"Arizona",197909,197505.428571429
2020-08-23,"Arizona",198117,198066.428571429
2020-08-24,"Arizona",198421,198618.857142857
2020-08-25,"Arizona",199293,199157.285714286
2020-08-26,"Arizona",199495,199644.142857143
2020-08-27,"Arizona",200172,200155.285714286
2020-08-28,"Arizona",200694,200647.428571429
2020-08-29,"Arizona",201317,201087.714285714
2020-08-30,"Arizona",201695,201573.857142857
2020-08-31,"Arizona",201866,202115.571428571
2020-09-01,"Arizona",202375,202685.857142857
2020-09-02,"Arizona",202898,203286
2020-09-03,"Arizona",203964,203868.428571429
2020-09-04,"Arizona",204686,204454.857142857
2020-09-05,"Arizona",205518,204979.571428571
2020-09-06,"Arizona",205772,205501
2020-09-07,"Arizona",205971,205935
2020-09-08,"Arizona",206048,206340.571428571
2020-09-09,"Arizona",206548,206713.428571429
2020-09-10,"Arizona",207002,207105.142857143
2020-09-11,"Arizona",207525,207498.714285714
2020-09-12,"Arizona",208128,207951.142857143
2020-09-13,"Arizona",208514,208431.571428571
2020-09-14,"Arizona",208726,209097.428571429
2020-09-15,"Arizona",209215,209974.285714286
2020-09-16,"Arizona",209911,210749
2020-09-17,"Arizona",211663,211535.285714286
2020-09-18,"Arizona",213663,212324.571428571
2020-09-19,"Arizona",213551,213129
2020-09-20,"Arizona",214018,213896.571428571
2020-09-21,"Arizona",214251,214495
2020-09-22,"Arizona",214846,214881.285714286
2020-09-23,"Arizona",215284,215349.142857143
2020-09-24,"Arizona",215852,215809
2020-09-25,"Arizona",216367,216275
2020-09-26,"Arizona",216826,216752
2020-09-27,"Arizona",217237,217213
2020-09-28,"Arizona",217513,217693.285714286
2020-09-29,"Arizona",218185,218180.571428571
2020-09-30,"Arizona",218511,218691.571428571
2020-10-01,"Arizona",219214,219194.428571429
2020-10-02,"Arizona",219778,219705.571428571
2020-10-03,"Arizona",220403,220241.571428571
2020-10-04,"Arizona",220757,220819.714285714
2020-10-05,"Arizona",221091,221418.714285714
2020-10-06,"Arizona",221937,222036.285714286
2020-10-07,"Arizona",222558,222690.857142857
2020-10-08,"Arizona",223407,223379.142857143
2020-10-09,"Arizona",224101,224090.714285714
2020-10-10,"Arizona",224985,NA
2020-10-11,"Arizona",225575,NA
2020-10-12,"Arizona",226072,NA
2020-02-26,"Arkansas",0,NA
2020-02-27,"Arkansas",0,NA
2020-02-28,"Arkansas",0,NA
2020-02-29,"Arkansas",0,0
2020-03-01,"Arkansas",0,0
2020-03-02,"Arkansas",0,0
2020-03-03,"Arkansas",0,0
2020-03-04,"Arkansas",0,0
2020-03-05,"Arkansas",0,0
2020-03-06,"Arkansas",0,0
2020-03-07,"Arkansas",0,0
2020-03-08,"Arkansas",0,0.142857142857143
2020-03-09,"Arkansas",0,1
2020-03-10,"Arkansas",0,2
2020-03-11,"Arkansas",1,3.28571428571429
2020-03-12,"Arkansas",6,5.57142857142857
2020-03-13,"Arkansas",7,8.71428571428571
2020-03-14,"Arkansas",9,11.8571428571429
2020-03-15,"Arkansas",16,16.4285714285714
2020-03-16,"Arkansas",22,24.4285714285714
2020-03-17,"Arkansas",22,37.7142857142857
2020-03-18,"Arkansas",33,53.2857142857143
2020-03-19,"Arkansas",62,74.5714285714286
2020-03-20,"Arkansas",100,100.142857142857
2020-03-21,"Arkansas",118,130
2020-03-22,"Arkansas",165,169.142857142857
2020-03-23,"Arkansas",201,210.285714285714
2020-03-24,"Arkansas",231,251
2020-03-25,"Arkansas",307,292.571428571429
2020-03-26,"Arkansas",350,333.142857142857
2020-03-27,"Arkansas",385,377
2020-03-28,"Arkansas",409,424.571428571429
2020-03-29,"Arkansas",449,469.857142857143
2020-03-30,"Arkansas",508,517.428571428571
2020-03-31,"Arkansas",564,567.857142857143
2020-04-01,"Arkansas",624,615.571428571429
2020-04-02,"Arkansas",683,673.285714285714
2020-04-03,"Arkansas",738,733.142857142857
2020-04-04,"Arkansas",743,795
2020-04-05,"Arkansas",853,859.714285714286
2020-04-06,"Arkansas",927,925.857142857143
2020-04-07,"Arkansas",997,992.142857142857
2020-04-08,"Arkansas",1077,1061.42857142857
2020-04-09,"Arkansas",1146,1122.42857142857
2020-04-10,"Arkansas",1202,1200.71428571429
2020-04-11,"Arkansas",1228,1272.28571428571
2020-04-12,"Arkansas",1280,1346.85714285714
2020-04-13,"Arkansas",1475,1414.57142857143
2020-04-14,"Arkansas",1498,1485
2020-04-15,"Arkansas",1599,1563.42857142857
2020-04-16,"Arkansas",1620,1635
2020-04-17,"Arkansas",1695,1705.85714285714
2020-04-18,"Arkansas",1777,1815
2020-04-19,"Arkansas",1781,1928.28571428571
2020-04-20,"Arkansas",1971,2068.14285714286
2020-04-21,"Arkansas",2262,2227.42857142857
2020-04-22,"Arkansas",2392,2389.14285714286
2020-04-23,"Arkansas",2599,2563.42857142857
2020-04-24,"Arkansas",2810,2720.28571428571
2020-04-25,"Arkansas",2909,2843.85714285714
2020-04-26,"Arkansas",3001,2960.28571428571
2020-04-27,"Arkansas",3069,3057.71428571429
2020-04-28,"Arkansas",3127,3129.14285714286
2020-04-29,"Arkansas",3207,3195.28571428571
2020-04-30,"Arkansas",3281,3256.71428571429
2020-05-01,"Arkansas",3310,3313.85714285714
2020-05-02,"Arkansas",3372,3370.71428571429
2020-05-03,"Arkansas",3431,3428.42857142857
2020-05-04,"Arkansas",3469,3487.42857142857
2020-05-05,"Arkansas",3525,3549.85714285714
2020-05-06,"Arkansas",3611,3603.42857142857
2020-05-07,"Arkansas",3694,3686.42857142857
2020-05-08,"Arkansas",3747,3768.42857142857
2020-05-09,"Arkansas",3747,3859.71428571429
2020-05-10,"Arkansas",4012,3949
2020-05-11,"Arkansas",4043,4045
2020-05-12,"Arkansas",4164,4147.28571428571
2020-05-13,"Arkansas",4236,4266
2020-05-14,"Arkansas",4366,4372.71428571429
2020-05-15,"Arkansas",4463,4482.71428571429
2020-05-16,"Arkansas",4578,4591.14285714286
2020-05-17,"Arkansas",4759,4700.71428571429
2020-05-18,"Arkansas",4813,4856.71428571429
2020-05-19,"Arkansas",4923,5020.85714285714
2020-05-20,"Arkansas",5003,5191.85714285714
2020-05-21,"Arkansas",5458,5358
2020-05-22,"Arkansas",5612,5531.71428571429
2020-05-23,"Arkansas",5775,5711.28571428571
2020-05-24,"Arkansas",5922,5893.28571428571
2020-05-25,"Arkansas",6029,6047.57142857143
2020-05-26,"Arkansas",6180,6214
2020-05-27,"Arkansas",6277,6390.85714285714
2020-05-28,"Arkansas",6538,6581
2020-05-29,"Arkansas",6777,6783
2020-05-30,"Arkansas",7013,7017
2020-05-31,"Arkansas",7253,7272.71428571429
2020-06-01,"Arkansas",7443,7542.28571428571
2020-06-02,"Arkansas",7818,7810
2020-06-03,"Arkansas",8067,8108.28571428571
2020-06-04,"Arkansas",8425,8418.71428571429
2020-06-05,"Arkansas",8651,8746.85714285714
2020-06-06,"Arkansas",9101,9070
2020-06-07,"Arkansas",9426,9398.71428571429
2020-06-08,"Arkansas",9740,9740.28571428571
2020-06-09,"Arkansas",10080,10154
2020-06-10,"Arkansas",10368,10581.7142857143
2020-06-11,"Arkansas",10816,11021
2020-06-12,"Arkansas",11547,11474.8571428571
2020-06-13,"Arkansas",12095,11919.2857142857
2020-06-14,"Arkansas",12501,12381.8571428571
2020-06-15,"Arkansas",12917,12826.4285714286
2020-06-16,"Arkansas",13191,13267
2020-06-17,"Arkansas",13606,13702.2857142857
2020-06-18,"Arkansas",13928,14139.4285714286
2020-06-19,"Arkansas",14631,14591.7142857143
2020-06-20,"Arkansas",15142,15089.8571428571
2020-06-21,"Arkansas",15561,15628.2857142857
2020-06-22,"Arkansas",16083,16218.8571428571
2020-06-23,"Arkansas",16678,16805.8571428571
2020-06-24,"Arkansas",17375,17401.2857142857
2020-06-25,"Arkansas",18062,18009.4285714286
2020-06-26,"Arkansas",18740,18605.7142857143
2020-06-27,"Arkansas",19310,19191.2857142857
2020-06-28,"Arkansas",19818,19737.2857142857
2020-06-29,"Arkansas",20257,20310.5714285714
2020-06-30,"Arkansas",20777,20865.1428571429
2020-07-01,"Arkansas",21197,21422.1428571429
2020-07-02,"Arkansas",22075,21993
2020-07-03,"Arkansas",22622,22563.8571428571
2020-07-04,"Arkansas",23209,23097.4285714286
2020-07-05,"Arkansas",23814,23675.8571428571
2020-07-06,"Arkansas",24253,24244
2020-07-07,"Arkansas",24512,24841.2857142857
2020-07-08,"Arkansas",25246,25506.2857142857
2020-07-09,"Arkansas",26052,26156.7142857143
2020-07-10,"Arkansas",26803,26826.1428571429
2020-07-11,"Arkansas",27864,27572
2020-07-12,"Arkansas",28367,28293.5714285714
2020-07-13,"Arkansas",28939,29016.7142857143
2020-07-14,"Arkansas",29733,29725.1428571429
2020-07-15,"Arkansas",30297,30392.1428571429
2020-07-16,"Arkansas",31114,31086.5714285714
2020-07-17,"Arkansas",31762,31799.1428571429
2020-07-18,"Arkansas",32533,32502.2857142857
2020-07-19,"Arkansas",33228,33209.2857142857
2020-07-20,"Arkansas",33927,33944.2857142857
2020-07-21,"Arkansas",34655,34728.1428571429
2020-07-22,"Arkansas",35246,35506.4285714286
2020-07-23,"Arkansas",36259,36277.1428571429
2020-07-24,"Arkansas",37249,37065.7142857143
2020-07-25,"Arkansas",37981,37855.1428571429
2020-07-26,"Arkansas",38623,38672.5714285714
2020-07-27,"Arkansas",39447,39458.2857142857
2020-07-28,"Arkansas",40181,40210
2020-07-29,"Arkansas",40968,40951.7142857143
2020-07-30,"Arkansas",41759,41692.7142857143
2020-07-31,"Arkansas",42511,42428.4285714286
2020-08-01,"Arkansas",43173,43171.2857142857
2020-08-02,"Arkansas",43810,43932
2020-08-03,"Arkansas",44597,44684.7142857143
2020-08-04,"Arkansas",45381,45474.4285714286
2020-08-05,"Arkansas",46293,46279.8571428571
2020-08-06,"Arkansas",47028,47076
2020-08-07,"Arkansas",48039,47851.8571428571
2020-08-08,"Arkansas",48811,48570.4285714286
2020-08-09,"Arkansas",49383,49259.1428571429
2020-08-10,"Arkansas",50028,49936
2020-08-11,"Arkansas",50411,50557.8571428571
2020-08-12,"Arkansas",51114,51012.2857142857
2020-08-13,"Arkansas",51766,51481.1428571429
2020-08-14,"Arkansas",52392,51916.7142857143
2020-08-15,"Arkansas",51992,52356.1428571429
2020-08-16,"Arkansas",52665,52799.2857142857
2020-08-17,"Arkansas",53077,53227.7142857143
2020-08-18,"Arkansas",53487,53693.4285714286
2020-08-19,"Arkansas",54216,54294.4285714286
2020-08-20,"Arkansas",54765,54852.8571428571
2020-08-21,"Arkansas",55652,55398.1428571429
2020-08-22,"Arkansas",56199,55953.4285714286
2020-08-23,"Arkansas",56574,56497.2857142857
2020-08-24,"Arkansas",56894,57065.8571428571
2020-08-25,"Arkansas",57374,57627.4285714286
2020-08-26,"Arkansas",58023,58224.4285714286
2020-08-27,"Arkansas",58745,58836.1428571429
2020-08-28,"Arkansas",59583,59454.7142857143
2020-08-29,"Arkansas",60378,60043.7142857143
2020-08-30,"Arkansas",60856,60627.8571428571
2020-08-31,"Arkansas",61224,61307.7142857143
2020-09-01,"Arkansas",61497,62035.5714285714
2020-09-02,"Arkansas",62112,62728.1428571429
2020-09-03,"Arkansas",63504,63452.1428571429
2020-09-04,"Arkansas",64678,64174.4285714286
2020-09-05,"Arkansas",65226,64925.8571428571
2020-09-06,"Arkansas",65924,65660.5714285714
2020-09-07,"Arkansas",66280,66274.7142857143
2020-09-08,"Arkansas",66757,66890.2857142857
2020-09-09,"Arkansas",67255,67530.8571428571
2020-09-10,"Arkansas",67803,68144.4285714286
2020-09-11,"Arkansas",68987,68765.4285714286
2020-09-12,"Arkansas",69710,69442.5714285714
2020-09-13,"Arkansas",70219,70151.7142857143
2020-09-14,"Arkansas",70627,70924.2857142857
2020-09-15,"Arkansas",71497,71652.1428571429
2020-09-16,"Arkansas",72219,72430.7142857143
2020-09-17,"Arkansas",73211,73217
2020-09-18,"Arkansas",74082,74036.5714285714
2020-09-19,"Arkansas",75160,74820
2020-09-20,"Arkansas",75723,75640.5714285714
2020-09-21,"Arkansas",76364,76474.5714285714
2020-09-22,"Arkansas",76981,77312.2857142857
2020-09-23,"Arkansas",77963,78111.5714285714
2020-09-24,"Arkansas",79049,78900
2020-09-25,"Arkansas",79946,79712.1428571429
2020-09-26,"Arkansas",80755,80537
2020-09-27,"Arkansas",81242,81356.1428571429
2020-09-28,"Arkansas",82049,82180.7142857143
2020-09-29,"Arkansas",82755,83014
2020-09-30,"Arkansas",83697,83838.2857142857
2020-10-01,"Arkansas",84821,84662.7142857143
2020-10-02,"Arkansas",85779,85431.4285714286
2020-10-03,"Arkansas",86525,86190.8571428571
2020-10-04,"Arkansas",87013,86931.2857142857
2020-10-05,"Arkansas",87430,87691.8571428571
2020-10-06,"Arkansas",88071,88482.2857142857
2020-10-07,"Arkansas",88880,89295.8571428571
2020-10-08,"Arkansas",90145,90127.2857142857
2020-10-09,"Arkansas",91312,90992.5714285714
2020-10-10,"Arkansas",92220,NA
2020-10-11,"Arkansas",92833,NA
2020-10-12,"Arkansas",93487,NA
2020-02-26,"California",26,NA
2020-02-27,"California",26,NA
2020-02-28,"California",27,NA
2020-02-29,"California",28,31.8571428571429
2020-03-01,"California",33,36
2020-03-02,"California",38,41.8571428571429
2020-03-03,"California",45,49.5714285714286
2020-03-04,"California",55,59.8571428571429
2020-03-05,"California",67,71.1428571428571
2020-03-06,"California",81,90.2857142857143
2020-03-07,"California",100,109.428571428571
2020-03-08,"California",112,130.428571428571
2020-03-09,"California",172,156.857142857143
2020-03-10,"California",179,191
2020-03-11,"California",202,231.142857142857
2020-03-12,"California",252,283.428571428571
2020-03-13,"California",320,342.857142857143
2020-03-14,"California",381,421.857142857143
2020-03-15,"California",478,520.571428571429
2020-03-16,"California",588,637
2020-03-17,"California",732,774.571428571429
2020-03-18,"California",893,940.714285714286
2020-03-19,"California",1067,1136.85714285714
2020-03-20,"California",1283,1372.85714285714
2020-03-21,"California",1544,1646
2020-03-22,"California",1851,1973.14285714286
2020-03-23,"California",2240,2400.71428571429
2020-03-24,"California",2644,2919.57142857143
2020-03-25,"California",3183,3494.14285714286
2020-03-26,"California",4060,4132.71428571429
2020-03-27,"California",4915,4872.85714285714
2020-03-28,"California",5566,5721.28571428571
2020-03-29,"California",6321,6674.71428571429
2020-03-30,"California",7421,7693.28571428571
2020-03-31,"California",8583,8786.71428571429
2020-04-01,"California",9857,9962.42857142857
2020-04-02,"California",11190,11231.1428571429
2020-04-03,"California",12569,12508.2857142857
2020-04-04,"California",13796,13787.8571428571
2020-04-05,"California",15202,15100.1428571429
2020-04-06,"California",16361,16386
2020-04-07,"California",17540,17642.7142857143
2020-04-08,"California",19043,18874.8571428571
2020-04-09,"California",20191,20035
2020-04-10,"California",21366,21174
2020-04-11,"California",22421,22348
2020-04-12,"California",23323,23500
2020-04-13,"California",24334,24635.8571428571
2020-04-14,"California",25758,25783.2857142857
2020-04-15,"California",27107,26984.4285714286
2020-04-16,"California",28142,28158.8571428571
2020-04-17,"California",29398,29520
2020-04-18,"California",30829,30960.8571428571
2020-04-19,"California",31544,32456
2020-04-20,"California",33862,34083.4285714286
2020-04-21,"California",35844,35793.4285714286
2020-04-22,"California",37573,37473.5714285714
2020-04-23,"California",39534,39208.8571428571
2020-04-24,"California",41368,40829.7142857143
2020-04-25,"California",42590,42362
2020-04-26,"California",43691,43980.7142857143
2020-04-27,"California",45208,45543
2020-04-28,"California",46570,47107.2857142857
2020-04-29,"California",48904,48702
2020-04-30,"California",50470,50327.8571428571
2020-05-01,"California",52318,51917.1428571429
2020-05-02,"California",53753,53671.1428571429
2020-05-03,"California",55072,55368.7142857143
2020-05-04,"California",56333,57084.5714285714
2020-05-05,"California",58848,58841.4285714286
2020-05-06,"California",60787,60708.7142857143
2020-05-07,"California",62481,62562.8571428571
2020-05-08,"California",64616,64445.8571428571
2020-05-09,"California",66824,66203.2857142857
2020-05-10,"California",68051,67979.1428571429
2020-05-11,"California",69514,69760
2020-05-12,"California",71150,71531.2857142857
2020-05-13,"California",73218,73261.1428571429
2020-05-14,"California",74947,75020.4285714286
2020-05-15,"California",77015,76796
2020-05-16,"California",78933,78629
2020-05-17,"California",80366,80472.8571428571
2020-05-18,"California",81943,82407.2857142857
2020-05-19,"California",83981,84376.7142857143
2020-05-20,"California",86125,86359.8571428571
2020-05-21,"California",88488,88413.7142857143
2020-05-22,"California",90801,90567.1428571429
2020-05-23,"California",92815,92844.7142857143
2020-05-24,"California",94743,95094.4285714286
2020-05-25,"California",97017,97320.5714285714
2020-05-26,"California",99924,99640.8571428571
2020-05-27,"California",101873,102110.142857143
2020-05-28,"California",104071,104734.571428571
2020-05-29,"California",107043,107395.428571429
2020-05-30,"California",110100,109989.285714286
2020-05-31,"California",113114,112637
2020-06-01,"California",115643,115329.285714286
2020-06-02,"California",118081,118110.285714286
2020-06-03,"California",120407,120831.285714286
2020-06-04,"California",122917,123528.857142857
2020-06-05,"California",126510,126192.285714286
2020-06-06,"California",129147,128930
2020-06-07,"California",131997,131748.857142857
2020-06-08,"California",134287,134719.142857143
2020-06-09,"California",137245,137687
2020-06-10,"California",140139,140728
2020-06-11,"California",143709,143721.714285714
2020-06-12,"California",147285,146775.285714286
2020-06-13,"California",150434,149901.857142857
2020-06-14,"California",152953,153222.142857143
2020-06-15,"California",155662,156568.714285714
2020-06-16,"California",159131,159934.142857143
2020-06-17,"California",163381,163422.714285714
2020-06-18,"California",167135,167116.142857143
2020-06-19,"California",170843,171253
2020-06-20,"California",174854,175811.285714286
2020-06-21,"California",178807,180455.285714286
2020-06-22,"California",184620,185352.142857143
2020-06-23,"California",191039,190521.285714286
2020-06-24,"California",195889,195749.714285714
2020-06-25,"California",201413,201199.428571429
2020-06-26,"California",207027,206824.428571429
2020-06-27,"California",211453,212697.857142857
2020-06-28,"California",216955,218965.714285714
2020-06-29,"California",223995,225649.285714286
2020-06-30,"California",232153,232688
2020-07-01,"California",239764,240362.714285714
2020-07-02,"California",248198,248167.285714286
2020-07-03,"California",256298,255863.571428571
2020-07-04,"California",265176,263808.285714286
2020-07-05,"California",271587,271885.428571429
2020-07-06,"California",277869,279788
2020-07-07,"California",287766,287674.714285714
2020-07-08,"California",296304,295511
2020-07-09,"California",303516,303523.714285714
2020-07-10,"California",311505,311857.571428571
2020-07-11,"California",320030,320261.428571429
2020-07-12,"California",327676,328717.571428571
2020-07-13,"California",336206,337466.857142857
2020-07-14,"California",346593,346526.428571429
2020-07-15,"California",355497,355549.857142857
2020-07-16,"California",364761,364661.857142857
2020-07-17,"California",374922,373803.142857143
2020-07-18,"California",383194,382913.571428571
2020-07-19,"California",391460,392489.428571429
2020-07-20,"California",400195,402262.857142857
2020-07-21,"California",410366,412002
2020-07-22,"California",422528,422021
2020-07-23,"California",433175,431717.857142857
2020-07-24,"California",443096,441276.142857143
2020-07-25,"California",453327,450502.571428571
2020-07-26,"California",459338,459575.571428571
2020-07-27,"California",467103,468303.285714286
2020-07-28,"California",474951,476757.142857143
2020-07-29,"California",486039,484782.857142857
2020-07-30,"California",494269,492868.428571429
2020-07-31,"California",502273,500744.428571429
2020-08-01,"California",509507,508216.857142857
2020-08-02,"California",515937,514893.571428571
2020-08-03,"California",522235,521571.285714286
2020-08-04,"California",527258,528124
2020-08-05,"California",532776,534788.428571429
2020-08-06,"California",541013,541546.571428571
2020-08-07,"California",548142,548979.714285714
